Func1,Func2,Func3,Func4,Func5,Func6,Func7,Func8,Func9,Func10,Func11,Func12,Func13,Func14,Func15,Func16,Func17,Func18,Func19,Func20,Func21,Func22,Func23,Func24,Func25,Func26,Func27,Func28,Func29,Func30,Func31,Func32,Func33,Func34,Func35,Func36,Func37,Func38,Func39,Func40,Func41,Func42,Func43,Func44,Func45,Func46,Func47,Func48,Func49,Func50,Func51,Func52,Func53,Func54,Func55,Func56,Func57,Func58,Func59,Func60,Func61,Func62,Func63,Func64,Func65,Func66,Func67,Func68,Func69,Func70,Func71,Func72
6802.552462,20542.625,1235.510349,2630.532715,3835.502863,1319.415808,814.7976398,797.9967594,1694.859743,894.1643238,5138.733387,956.859827,801.2471199,975.8532047,7213.232994,19889.44769,2587.39543,855.1895618,1316.885233,4074.043751,796.8316078,68201.47061,794.8253155,815.7389164,25322.28136,4874.31097,1656.103849,2015.305281,800.6751537,121758.3768,10250.42725,825.1926899,1676.347017,6174.399376,1134.373665,36675.58146,813.4064674,1073.759556,1137.887716,10015.43736,1535.125256,10352.70095,14356.77719,578819.9973,827.0189762,46297.01948,3134.12714,844.36059,834.6085548,1667.47117,6820.390137,2012.844238,3334.664795,1209.268093,810.8179569,795.8304882,813.8539791,1395.673037,1951.048851,1013.728142,2734.992981,874.0508556,807.6074123,1239.632607,1371.957779,870.377779,928.9336205,896.7506886,844.2153931,2213.39345,815.2332306,3592.700005
6805.621862,20235.26392,1173.856974,3122.912842,4073.174953,1328.478813,813.3914471,813.2779598,1639.216661,895.2047825,5215.210438,1154.507637,840.252161,1013.999224,7261.647701,20095.8209,2608.19912,849.8957157,1274.73855,4211.202145,812.2565746,65843.611,834.8402977,813.1093979,25007.80249,4856.778383,1693.623304,2258.771896,800.7872105,60980.24321,10320.70827,818.117857,1674.772024,6797.109842,1174.412489,37637.07137,799.0040779,1134.151697,1133.221388,9773.476601,1493.143082,10456.75397,14592.22102,568244.2439,805.034399,44695.15228,2755.90992,856.1131954,834.3088627,1644.696474,6845.70874,2110.823242,3290.542969,1157.001495,802.0479679,794.1191196,792.5198078,1394.511938,2051.835537,1035.854101,2754.808903,893.6071396,794.588089,893.9502239,1390.051842,874.1905689,963.416338,853.8603783,852.9667854,2208.985806,834.9025249,3398.144484
6810.853004,20548.63086,1231.592655,2380.337891,4202.283859,1036.481142,814.4283295,810.0106716,1633.919239,913.5129452,5157.269001,933.2926273,803.3077717,974.7588634,7199.314833,20453.97973,2707.572699,854.2284966,1313.52973,4107.059479,812.1664524,70279.30212,813.816309,831.3963413,25386.32774,4834.335089,1734.972239,1935.734272,811.8240833,121015.7447,10733.52027,814.6686554,1714.110136,6714.546919,1135.730267,38115.29732,800.9839058,1114.288092,1137.214422,9913.679838,1494.372845,10315.3255,14810.21428,583963.9039,797.2316742,44532.86529,2430.453062,854.6667099,852.0793915,1641.327381,6934.210938,1809.538086,3657.816895,1197.84832,798.1450558,800.0884056,797.8579998,1396.622419,2031.639099,1014.471292,2694.814682,894.9017525,1067.557812,901.7655849,1400.969028,858.2069874,860.7599735,832.7736855,913.2514,2136.321306,837.1465206,3826.682091
6812.280178,20437.29297,1174.420357,2722.908936,3674.068928,996.0720539,855.0620079,802.6018143,1675.796986,931.5135479,5225.579262,992.8610325,795.4647541,993.209362,7230.341911,20188.28607,2625.659943,1134.181023,1293.395281,4008.056164,805.8824539,69185.72164,794.0826416,795.5081463,26082.68309,5054.269314,1713.807344,1915.89427,814.4717216,122935.4379,10554.80099,818.8922405,1655.26557,6055.886269,1133.940458,37616.35709,805.3121567,1093.817472,1111.503601,10892.54332,1474.087477,10812.15143,14759.63545,560536.9546,815.0947094,44993.92414,2732.664347,856.0767174,858.3776951,1644.548893,6820.691162,2097.42334,3548.594971,1154.301167,795.301199,802.3388386,799.6971607,1378.488779,2019.119978,1014.002562,2655.938387,881.8314075,797.7051735,942.710638,1352.430105,862.019062,847.3117352,973.3963013,856.9056988,2092.082977,955.8587074,3387.552738
6805.695534,20353.73828,1245.945454,2508.700928,3825.403214,1034.98745,818.3090687,802.4020195,1673.935413,891.8423653,5364.417791,954.5149803,812.8921986,972.5246429,7178.166866,20012.74633,2691.959381,855.591774,1332.406044,4313.180447,826.8370628,70695.12391,813.7788773,814.0408993,24784.554,4954.304218,1734.933615,1875.485897,814.9352074,121677.4168,10408.24842,835.2427483,1694.823265,6735.087156,1095.322609,37002.08306,795.4895496,1074.421883,1134.669304,10198.45009,1535.305023,10652.0586,15593.09673,576783.1762,811.3322258,44694.93937,2893.581152,859.6024513,834.6822262,1632.082224,6792.178467,1761.270996,3344.76416,1187.797546,814.9800301,813.7512207,822.3605156,1394.136429,2000.101089,1014.017344,2664.159536,894.4823742,831.9270611,916.1674976,1262.951612,916.3353443,852.5960445,882.9979897,829.6899796,2231.226444,836.5545273,3439.581871
6807.706356,20446.14697,1155.185938,2717.361084,4139.131308,1015.154362,817.7549839,795.1226234,1636.007786,1017.790079,5237.415552,1135.205984,1062.069893,995.901823,7191.516399,19935.46391,2735.775232,839.2775059,1314.335585,4233.752966,795.9749699,68482.16653,815.112114,820.3439713,24374.48025,5913.437366,1692.830324,1974.116802,798.7146378,64493.77537,10362.82992,808.3610535,1715.792179,6354.305267,1173.938751,36895.8056,792.0706272,1114.688158,1133.654594,10976.41993,1494.283438,9731.433153,14910.00676,576671.4916,1118.267059,44403.06211,2333.122015,861.4709377,855.4837704,1902.092457,7042.376953,2016.062012,3321.826904,1152.233601,800.9383678,1109.713793,801.2766838,1894.202709,1976.427555,997.954607,2636.549234,933.0413342,1136.665344,1300.072908,1367.641449,867.6526546,859.6379757,1034.445047,834.4550133,2238.656044,835.9515667,3460.473537
6810.744524,20740.58691,1333.110094,2705.920166,4618.436337,1015.27977,1094.467402,798.327446,1636.51967,854.9966812,5154.253006,1214.893103,794.7955132,973.8502502,7378.705502,20436.33986,2575.345993,871.568203,1351.5172,4176.37825,815.3042793,72046.50688,796.2026596,797.1725464,25952.88038,4814.382553,1834.148169,1993.906736,815.0830269,121218.9255,10374.04561,889.5258904,1691.632032,6153.60117,1123.570681,38139.98222,796.1587906,1370.229721,1134.884119,11154.6948,1573.853254,10457.10135,14430.15242,566277.097,799.5462418,44276.91078,2533.692122,894.6471214,857.2080135,1944.784641,6951.233643,1809.383057,3449.045898,1165.264845,798.2850075,805.7990074,801.4013767,1330.195189,2294.06786,1013.442039,2654.399395,1150.880575,793.497324,1020.278454,1345.357418,949.2022991,827.4121284,1194.236755,897.8271484,2291.489601,854.2273045,3419.892311
6810.708284,20917.27832,1154.568195,2530.200928,4115.000486,1013.831615,812.8976822,800.1601696,1652.920246,914.9255753,5115.246534,914.689064,1059.749126,1013.197422,7178.013802,20733.60729,2650.077105,837.9926682,1615.058184,4755.720139,1057.16157,69159.10649,816.5729046,795.2828407,25422.29795,5356.269598,1720.045805,1998.396635,853.1086445,61159.77287,10310.25672,796.4837551,1693.989515,6075.314283,1172.09506,37154.9046,792.9885387,1075.017929,1114.480734,9933.467388,1733.61063,10641.73245,15070.00256,601206.9936,798.1963158,44973.74177,2671.948671,867.338419,1300.596237,1618.835449,6825.826172,1797.511963,3031.635986,1415.109634,818.9072609,1095.371008,833.6696625,1374.483824,2094.866037,1035.879612,2750.034809,894.5975304,798.8371849,936.2211227,1337.442636,914.0217304,854.1219234,891.9680119,839.9164677,2341.286898,835.829258,3579.480171
6806.781769,19931.0459,1232.248068,2721.085205,3713.237762,999.5365143,810.7511997,798.946619,1655.302048,916.4848328,5119.47298,937.5226498,1096.224785,993.2205677,7456.400871,19985.06117,2727.858782,855.850935,1314.859152,4040.470123,831.2058449,65857.4605,797.6338863,797.5087166,25852.83875,4810.336828,1692.24596,1914.184332,814.9249554,122353.3027,11024.63078,835.9358311,1638.448954,6016.623259,1174.626827,37433.21157,796.3094711,1094.394207,1132.712603,10175.4961,1514.323235,10828.34387,14625.66161,579571.9645,1098.652601,43594.07926,2454.60391,1136.94644,822.7083683,1574.605227,5886.589111,1813.894043,3341.268066,1133.607388,803.8341999,814.677,823.8415718,1334.61833,2013.17811,1032.767534,2616.402149,896.0399628,798.2273102,1151.401043,1298.461914,875.9756088,907.0956707,1089.970112,853.24049,2243.553162,875.2925396,3267.508745
6801.642895,20342.21484,1173.530102,2540.812988,4021.695614,1015.103102,854.1648388,812.8573895,1681.163549,913.582325,5192.31987,932.7340126,796.7512608,955.5957317,7071.536064,20367.79618,2557.230711,838.7260437,1314.22925,4664.602041,811.6247654,70063.33876,793.8773632,797.6737022,25159.19113,4873.939991,1714.001179,1954.18787,914.2417908,61756.22392,10659.2052,797.5687981,1674.467802,6135.115862,1177.756071,35775.61808,810.5945587,1115.423679,1134.791613,10795.10927,1535.774708,10667.85192,14223.55795,577820.3411,823.1403828,43776.45111,2934.583902,1083.193541,836.2133503,1533.013105,7016.332764,1807.593994,3007.822998,1387.351751,1148.830175,1062.161922,1097.2085,1575.060606,1940.625429,1239.842176,2694.878817,1674.054146,793.4088707,919.577837,1338.353395,946.4445114,896.7161179,878.5426617,836.3084793,2295.806646,833.4574699,3399.575949
6808.532238,20635.46387,1156.439781,2729.536865,3955.431938,1035.575628,853.3709049,853.5676003,1656.649113,894.0839767,5155.228138,1195.186615,800.5023003,973.5620022,7144.505024,21161.23533,2608.952999,856.2998772,1317.099333,4213.30452,1262.406111,67176.74875,813.4269714,799.9789715,25215.89828,4814.14938,1775.355577,1936.47027,812.0558262,121117.3818,10566.10203,808.6133003,1693.027735,5897.533894,1136.0569,36893.22543,1101.676941,1072.441578,1096.644402,9995.009899,1494.670391,10701.57552,14475.76594,596838.6927,801.1240959,44338.72843,2452.096701,858.2384586,835.1285458,1537.465811,7098.220215,1904.244873,3127.510986,1207.281828,813.8720989,805.6282997,814.0158653,1396.914482,1958.227396,1055.169106,2678.489685,1137.026072,801.3694286,922.6317406,1395.969868,931.6985607,837.2511864,890.3193474,861.6812229,2250.71764,896.2056637,3392.575741
6803.815842,19931.98291,1156.473875,3325,3840.325356,1014.565229,814.2313957,797.5981236,1974.891901,895.7550526,5134.239674,934.7536564,814.057827,995.1534271,7121.33193,20056.25296,3034.168482,837.7254009,1290.974617,4195.170164,815.6211376,69703.38511,793.4920788,795.8981991,24938.68709,4815.336943,1956.252575,1976.704836,814.252615,121209.1618,10451.99633,838.322401,1655.449629,6195.195675,1134.603024,36733.1562,800.4593849,1095.062733,1116.371632,10054.85463,1575.077534,10315.7227,14697.119,601032.7799,819.8571205,45795.23778,2576.05648,861.5567684,831.6016197,1669.346094,7063.064209,1784.827393,3234.835938,1125.631094,1393.677235,793.5197353,801.0840416,1394.303322,1935.411692,1034.652948,2656.339884,897.1021175,1137.43186,901.5543461,1349.269152,845.7598686,853.0938625,832.5152397,855.1230431,2257.541895,815.7784939,3398.31686
6805.476904,20438.07202,1153.188705,2610.093994,3872.93005,1032.391548,834.8786831,812.9403591,1712.436199,1151.890516,5138.841629,934.9453449,1043.158293,973.7038612,7159.18684,20136.28078,2590.936661,849.7169018,1314.949751,4176.732302,797.712326,67488.08002,800.3816605,838.6399746,25319.92388,4853.970051,1734.09915,2404.248476,799.2379665,121153.2643,10172.56355,795.9749699,1654.773951,6297.051907,1114.813328,37755.81336,812.3660088,1111.979485,1133.422136,9791.300774,1493.106127,10680.25494,14251.31655,576497.4787,817.9135323,44712.52131,2214.098454,857.9201698,852.3993492,1631.999016,7494.512939,1602.927002,3557.417969,1410.136461,803.7693501,796.7569828,800.178051,1394.710541,2297.649145,1039.254904,2592.513561,892.4722672,834.5723152,927.4501801,1404.87361,854.5644283,850.3525257,875.695467,895.8301544,2073.260307,812.7851486,3841.848135
6820.188999,19846.78271,1154.994488,2627.084717,3895.400763,1014.839172,794.4655418,806.5786362,1654.533386,891.7448521,5175.22049,955.9354782,808.1798553,1014.760017,7332.365274,20293.63275,2657.216072,854.7232151,1591.2745,4767.658949,792.1774387,67251.17397,814.3415451,814.7089481,25040.82465,4813.192606,1673.555374,1981.092453,804.908514,122270.684,10312.63494,813.2545948,1933.684587,6094.521046,1133.099556,36972.4555,815.8307076,1113.433123,1153.061152,9676.691294,1495.475292,10356.78601,14417.89818,572516.9916,798.0744839,45014.94241,2340.246439,1047.043562,833.0862522,1670.420408,6732.799805,1889.517822,3334.218994,1153.587818,824.1827488,820.0263977,813.9467239,1392.57431,2009.525299,1174.359322,2677.806139,895.2414989,808.7630272,907.0565701,1325.502634,912.3747349,928.9557934,1150.022507,840.8522606,2476.694822,961.3513947,4011.154652
7094.096184,20139.94434,1192.160606,3023.785156,3891.104698,994.8587418,813.7011528,812.048912,1668.201923,875.4467964,5133.215427,1254.910231,801.192522,974.2147923,6915.004492,20181.85997,2641.468525,834.5382214,1455.155849,4114.505291,802.1931648,69782.58061,846.2622166,828.694582,25187.69717,4894.649744,1694.555044,1995.212078,815.9909248,61278.31221,10312.45542,834.2211246,1673.16556,6276.910305,1113.582373,36454.86975,797.0452309,1073.440075,1116.0326,10396.57187,1473.613262,10442.41643,14555.26376,555248.2913,1060.759306,44255.96905,2961.929798,905.1718712,833.4200382,1652.123213,7027.301758,1910.039307,3442.610596,1145.077705,830.634594,1127.488136,815.2675629,1371.186018,1948.497772,1017.761469,2652.685165,896.8672752,811.7597103,891.1590576,1639.886141,873.8036156,845.8025455,853.8703918,873.2354641,2222.48745,856.5747738,3338.794231
6811.631203,19893.69507,1133.599043,2598.156738,3976.12977,1014.439106,814.6293163,1384.356022,1653.413057,854.6662331,5197.313309,918.0860519,822.6969242,1013.488531,7979.609966,20278.83029,2489.001989,832.4673176,1615.742207,4095.801353,796.9183922,70078.77326,1114.472866,815.04035,24852.18906,4852.748871,2059.550285,1913.782835,1094.414473,32414.43539,10429.92139,806.5729141,1993.70575,6355.900764,1173.871994,37274.03951,814.9893284,1054.739237,1133.342028,9598.154068,1535.587788,10336.86376,14870.27597,582478.7784,806.7581654,45392.62486,2511.577368,860.4221344,833.9807987,1570.329666,6921.078369,2007.920166,3744.405762,1164.435625,803.3287525,817.1744347,813.9648438,1316.322803,1971.295118,997.4973202,2594.050169,897.0990181,796.8747616,910.1662636,1317.639589,852.6182175,936.4418983,1068.146229,844.2921638,2226.572514,858.0079079,3426.891327
6847.323895,20038.02026,1174.470663,2377.004883,4015.230656,1015.669584,815.1726723,831.9392204,1654.825449,894.723177,5376.446009,958.3079815,803.011179,952.3649216,7144.646168,20176.26548,2521.748543,858.042717,1511.160612,4177.530289,822.3567009,69987.06388,816.5183067,798.1109619,24837.20565,4815.295696,1690.697432,2233.467102,815.4525757,121264.447,10309.24845,831.6500187,1670.57395,6014.342785,1135.154009,36834.9185,818.8364506,1088.774443,1135.992289,9995.220423,1495.627165,10317.96002,14658.59199,555606.9121,811.126709,44897.76158,2917.161226,857.3036194,813.5452271,1649.955273,6801.913086,1605.14502,3034.928223,1199.700832,804.2416573,814.8186207,815.6383038,1411.182404,1988.096237,1031.446695,2634.600639,916.9678688,1097.356796,916.6765213,1352.008581,900.2037048,856.6741943,833.0380917,834.9504471,2224.087715,916.5122509,3464.83469
6810.979605,20637.27783,1191.690445,2515.052979,3715.369225,1014.46557,834.7840309,815.9019947,1693.11142,932.5687885,5134.550095,956.3145638,793.9970493,973.4554291,7113.678217,20190.43732,3075.859547,831.5684795,1336.200476,4374.058723,799.9689579,67498.31915,796.8740463,812.8097057,24505.19872,4895.721674,1711.367369,1875.453234,814.5012856,121554.8761,10421.08703,812.3788834,1666.377783,5974.9825,1133.069754,37335.09183,809.3066216,1114.208221,1134.008408,9973.351955,1475.543261,10631.94466,14495.87655,560951.6442,811.6428852,45237.04743,3028.419256,862.7207279,835.5901241,1645.642042,6628.623047,1618.817871,3434.712646,1131.744385,802.7739525,796.7433929,1015.192509,1375.115871,1950.429916,994.7080612,2653.414011,915.2245522,818.4411526,926.9509315,1442.896366,897.2482681,874.0820885,874.8226166,845.3423977,2234.225273,833.8599205,3230.11899
6804.054976,20036.72314,1154.36697,3082.885742,3694.821596,1013.4027,795.2795029,797.9221344,1633.723259,893.9907551,5135.363817,953.0816078,793.3661938,973.3667374,7197.97492,19871.72818,2731.360912,836.3111019,1475.536108,4377.329111,800.8897305,70020.03264,817.504406,1132.010221,24816.98751,5373.51346,1676.464319,1932.278633,812.5786781,29115.1886,10194.43727,819.2107677,1753.958702,6654.052019,1173.118591,36136.60812,803.6556244,1069.264174,1112.005234,9753.094912,1473.828793,10715.20066,14669.78264,583851.0354,794.1613197,44275.87724,2518.410683,860.401392,834.0353966,1629.222631,6864.960205,1596.899902,3136.276123,1156.528711,1071.396589,799.1082668,816.4474964,1334.563494,1911.536694,1033.507347,2633.490562,894.22822,1800.244331,927.6771545,1337.198496,845.6087112,880.5649281,854.2096615,973.7188816,2103.629112,813.4264946,3416.712523
6805.700541,20301.84204,1173.391104,2411.025146,3735.58116,1032.635212,795.5479622,820.649147,1654.024363,892.8403854,5194.629431,965.7456875,805.7761192,1034.429789,7286.331892,19829.07224,2564.436197,832.9327106,1314.112902,4235.32033,797.6632118,69513.92484,815.3886795,1071.526289,24541.0037,4775.081158,1676.137209,1973.578215,1174.144983,121995.8694,10394.66715,834.6045017,1673.789978,5755.105495,1122.498035,37094.12861,799.1483212,1116.767645,1113.942385,9875.869036,1495.079517,10498.56925,14599.79582,588566.2661,805.0191402,46070.75667,2329.995155,860.660553,835.3197575,1605.914354,7030.840088,1506.610107,3169.806885,1171.334982,804.320097,811.062336,794.2025661,1317.354679,1994.744778,1038.935423,2615.558147,897.190094,809.179306,909.6615314,1329.503536,988.5983467,870.4991341,951.0438442,810.9948635,2247.64514,872.1060753,3501.546621
6809.848785,19923.99414,1233.06179,2379.885254,3836.339474,1015.17868,815.9990311,801.3696671,1654.616833,874.4261265,5176.037788,933.1219196,796.5097427,973.916769,7209.60927,19905.64394,2634.531975,854.0506363,1311.865568,4359.347582,811.0280037,68713.49502,814.1477108,814.5718575,24173.54822,4815.014839,2016.73007,1935.32896,796.3490486,28032.37653,10256.65259,799.1783619,1934.137821,6992.977858,1425.832987,36291.83078,817.6779747,1037.139893,1133.560896,10016.47401,1494.229317,10145.12205,14301.19014,574737.0682,797.7554798,44714.10394,2610.77714,859.4815731,832.1664333,1566.614151,7030.559814,1566.776611,3338.779785,1172.391415,817.3639774,835.272789,799.5460033,1316.340446,1974.524498,1015.069246,2636.174917,896.1541653,791.3398743,923.9897728,1348.85478,873.9500046,886.4989281,894.8051929,852.8358936,2321.284294,851.4807224,3237.791777
6805.716991,19732.76294,1214.083195,2528.38208,3714.894295,1037.456274,812.2007847,799.933672,1655.729532,914.9754047,5213.677645,938.2004738,796.2200642,1014.203072,7291.053772,19770.3805,2703.690052,851.8550396,1293.559313,4175.077677,808.1576824,67972.58401,833.3194256,811.8610382,24928.22146,4947.410583,2054.126501,2193.477392,802.0062447,121290.9529,10731.76908,851.3700962,1652.214527,6126.942158,1132.650614,36716.40754,796.4980602,1092.754364,1131.232738,10546.73743,1472.814322,10815.38105,14894.91773,586964.3958,799.3247509,46816.48779,3236.11021,852.5002003,832.7255249,1545.892239,6722.287842,1485.85083,3126.998047,1133.839369,817.8703785,828.3865452,854.5758724,1374.231339,2217.547655,1031.664371,2615.683079,896.928072,802.1371365,900.4921913,1378.332138,850.2748013,864.9921417,1044.169188,834.8960876,2237.746239,1036.490202,3321.099758
6811.578035,19922.39404,1194.006443,2297.804199,3706.777096,1018.704176,814.6955967,803.4465313,1633.780479,954.2946815,5176.782846,934.6868992,803.1907082,974.5755196,7116.06431,20365.20481,2629.71139,872.2169399,1316.498518,4072.731256,816.3692951,69461.14826,1041.327238,814.0559196,24406.17919,4813.122749,2276.985884,1975.447893,798.7809181,28149.49512,10268.92757,1157.031536,1676.133633,6836.597443,1142.935038,36654.86646,796.6828346,1075.297117,1133.579254,10172.75262,1514.672041,10183.44593,14031.11815,558684.0713,795.6204414,44942.46507,2534.928799,857.6292992,816.5535927,1617.93232,7466.501221,1905.542236,3237.623047,1168.306589,811.8863106,803.5037518,815.435648,1374.607325,1923.149586,1015.486002,2633.235455,896.263361,817.6965714,905.78866,1377.620935,946.845293,847.9669094,834.1956139,876.6291142,2210.430384,856.7957878,3391.026497
6809.937716,22901.76489,1233.794451,2079.808838,4013.232231,993.9432144,816.8025017,837.385416,1673.772097,953.9790154,5233.677626,936.9149208,793.3795452,997.0543385,7092.100859,20232.58185,2632.127523,835.5760574,1455.773592,4058.497667,814.3417835,69551.05329,814.3048286,811.9750023,25532.51672,4917.084694,1673.407078,1917.421103,814.4891262,122857.6198,10366.15753,852.6427746,1696.925879,6055.08399,1137.492418,36395.67232,820.4987049,1135.122299,1134.608746,9956.304789,1514.482737,10276.81279,12871.61088,564629.647,1027.448416,45552.526,2878.952503,885.3387833,815.6664371,1890.151739,6924.011719,1684.250732,3168.026855,1175.759315,799.1569042,801.964283,812.9925728,1374.403954,1971.650124,1035.229206,2635.953903,895.2782154,2127.602339,1195.957422,1407.150269,870.7716465,844.1967964,911.028862,866.904974,2332.118511,875.5509853,3434.116602
6818.233013,19723.41797,1172.26553,2356.87207,3813.330412,1014.813185,815.4435158,799.2680073,1678.221464,870.2383041,5237.391472,934.5989227,809.1139793,974.7803211,7294.928074,20338.74679,2588.350058,837.174654,1633.838654,4271.775723,1079.470873,67591.12215,798.1235981,800.1875877,24815.93442,4813.824654,1719.39826,1896.111965,796.091795,28370.6696,10333.31609,798.2394695,1654.886007,6034.813881,1133.439541,36469.18893,798.022747,1096.29631,1115.067959,10195.77503,1534.70397,10273.24724,15045.31717,587787.6217,811.8724823,46429.16417,2456.055164,862.5569344,832.7469826,1650.949478,5914.756104,1904.276123,3235.545654,1175.648212,792.5364971,799.9048233,914.7098064,1374.253273,1994.939089,1013.804436,2674.738646,914.4024849,828.263998,938.8277531,1379.792929,925.2870083,863.5835648,1066.93697,835.4341984,2313.190937,855.3783894,3267.043829
6803.569555,20542.625,1154.173613,2452.012695,3934.424877,1014.803648,813.4336472,813.1980896,1693.484068,995.5165386,5337.884665,934.658289,818.2811737,1294.744492,7313.9503,20279.57034,2578.276157,872.3402023,1292.660713,4177.475452,795.8369255,72927.03748,852.5388241,797.470808,26082.68309,4793.837786,1713.957787,1954.030991,1075.094223,61831.41804,10074.77641,832.0109844,1754.099607,6190.709591,1154.257536,36294.69681,800.0588417,1116.621017,1115.27133,10017.56644,1534.767628,10545.56179,15101.40967,417020.5507,811.7702007,46333.03857,2854.27618,858.4821224,853.7621498,1616.487741,6738.75293,1729.937012,3234.114014,1194.405317,802.0555973,1358.329058,1054.71468,1656.0781,1947.523117,1015.777826,2693.595886,1175.519228,1163.619757,901.5462399,1361.604452,902.5845528,854.0298939,876.4359951,857.1362495,2350.521803,840.2345181,3487.019539
